usage_id,customer_id,year_month,order_count,purchase_amount,cart_add_count,review_count,app_login_count
EU02075,CUST00186,2024-03,2,296636,9,2,5
EU02076,CUST00186,2024-04,3,404748,9,1,3
EU02077,CUST00186,2024-05,2,93466,5,2,8
EU02078,CUST00186,2024-06,1,22900,3,1,7
EU02079,CUST00186,2024-07,2,191702,9,0,10
EU02080,CUST00186,2024-08,5,716735,11,0,10
EU02081,CUST00186,2024-09,0,0,0,0,4
EU02082,CUST00186,2024-10,0,0,3,0,9
EU02083,CUST00186,2024-11,4,334272,7,0,13
EU02084,CUST00186,2024-12,1,132488,1,0,17
EU02085,CUST00034,2024-01,2,238136,4,1,9
EU02086,CUST00034,2024-02,5,659120,9,0,11
EU02087,CUST00034,2024-03,3,420687,6,3,10
EU02088,CUST00034,2024-04,3,183915,6,1,13
EU02089,CUST00034,2024-05,3,65118,6,2,8
EU02090,CUST00034,2024-06,1,35657,1,0,7
EU02091,CUST00034,2024-07,3,319755,8,3,13
EU02092,CUST00034,2024-08,2,143420,5,2,8
EU02093,CUST00034,2024-09,2,151324,5,2,10
EU02094,CUST00034,2024-10,3,419424,6,2,5
EU02095,CUST00034,2024-11,5,99015,12,0,3
EU02096,CUST00034,2024-12,5,150300,9,2,13
EU02097,CUST00056,2024-01,3,438201,6,3,12
EU02098,CUST00056,2024-02,3,206592,8,1,8
EU02099,CUST00056,2024-03,2,272730,10,0,11
EU02100,CUST00056,2024-04,2,150640,10,2,8
EU02101,CUST00056,2024-05,1,39876,6,1,7
EU02102,CUST00056,2024-06,5,263235,14,3,6
EU02103,CUST00056,2024-07,2,31434,7,2,5
EU02104,CUST00056,2024-08,3,405654,7,0,14
EU02105,CUST00056,2024-09,3,341151,7,0,7
EU02106,CUST00056,2024-10,2,21642,7,2,9
EU02107,CUST00056,2024-11,2,220194,6,1,15
EU02108,CUST00056,2024-12,3,396915,3,0,10
EU02109,CUST00263,2024-01,4,210660,5,1,5
EU02110,CUST00263,2024-02,4,52460,14,0,11
EU02111,CUST00263,2024-03,0,0,6,0,12
EU02112,CUST00263,2024-04,4,284040,16,0,10
EU02113,CUST00263,2024-05,1,81266,3,1,5
EU02114,CUST00263,2024-06,4,39944,9,2,11
EU02115,CUST00263,2024-07,3,149724,9,0,11
EU02116,CUST00263,2024-08,2,262784,2,2,13
EU02117,CUST00263,2024-09,2,197858,8,2,11
EU02118,CUST00263,2024-10,1,42892,1,1,5
EU02119,CUST00263,2024-11,1,137476,3,1,11
EU02120,CUST00263,2024-12,4,516776,8,3,8
EU02121,CUST00095,2024-01,4,344260,12,2,11
EU02122,CUST00095,2024-02,6,684822,20,0,3
EU02123,CUST00095,2024-03,0,0,0,0,12
EU02124,CUST00095,2024-04,4,333112,9,3,11
EU02125,CUST00095,2024-05,0,0,0,0,12
EU02126,CUST00095,2024-06,1,55841,1,0,9
EU02127,CUST00095,2024-07,3,34485,13,2,8
EU02128,CUST00095,2024-08,2,194346,3,1,6
EU02129,CUST00095,2024-09,2,187902,6,1,15
EU02130,CUST00095,2024-10,4,363640,12,2,2
EU02131,CUST00095,2024-11,2,264952,6,2,9
EU02132,CUST00095,2024-12,5,413545,12,1,12
EU02133,CUST00057,2024-10,3,287328,8,2,8
EU02134,CUST00057,2024-11,4,314756,14,2,9
EU02135,CUST00057,2024-12,1,85120,11,1,3
EU02136,CUST00333,2024-01,1,86209,1,0,14
EU02137,CUST00333,2024-02,0,0,1,0,8
EU02138,CUST00333,2024-03,0,0,1,0,5
EU02139,CUST00333,2024-04,3,112311,4,0,7
EU02140,CUST00333,2024-05,4,385472,12,0,12
EU02141,CUST00333,2024-06,3,439485,11,1,8
EU02142,CUST00333,2024-07,0,0,4,0,18
EU02143,CUST00333,2024-08,5,683925,17,1,5
EU02144,CUST00333,2024-09,4,426424,9,1,6
EU02145,CUST00333,2024-10,4,231488,6,1,17
EU02146,CUST00333,2024-11,3,91494,7,0,14
EU02147,CUST00333,2024-12,4,399596,14,0,10
EU02148,CUST00386,2024-01,1,129642,1,1,11
EU02149,CUST00386,2024-02,4,538284,5,0,2
EU02150,CUST00386,2024-03,1,38157,6,1,10
EU02151,CUST00386,2024-04,3,343449,11,2,6
EU02152,CUST00386,2024-05,2,150454,5,2,13
EU02153,CUST00386,2024-06,3,121083,10,3,10
EU02154,CUST00386,2024-07,1,107128,2,1,13
EU02155,CUST00386,2024-08,2,291582,5,1,11
EU02156,CUST00386,2024-09,1,132615,6,1,8
EU02157,CUST00386,2024-10,3,46539,7,0,8
EU02158,CUST00386,2024-11,2,81370,2,2,17
EU02159,CUST00386,2024-12,3,48075,9,0,0
EU02160,CUST00091,2024-03,3,93945,10,0,15
EU02161,CUST00091,2024-04,4,250828,10,2,11
EU02162,CUST00091,2024-05,3,147456,9,1,14
EU02163,CUST00091,2024-06,1,27267,2,0,14
EU02164,CUST00091,2024-07,3,342618,12,2,16
EU02165,CUST00091,2024-08,2,270006,9,2,2
EU02166,CUST00091,2024-09,5,469125,15,1,10
EU02167,CUST00091,2024-10,2,28326,6,0,10
EU02168,CUST00091,2024-11,2,45912,6,0,12
EU02169,CUST00091,2024-12,4,579264,11,0,14
EU02170,CUST00211,2024-01,2,291048,4,1,9
EU02171,CUST00211,2024-02,4,250588,10,1,10
EU02172,CUST00211,2024-03,4,298932,11,2,7
EU02173,CUST00211,2024-04,4,275096,11,2,5
EU02174,CUST00211,2024-05,1,141943,2,1,11
EU02175,CUST00211,2024-06,1,90802,7,1,7
EU02176,CUST00211,2024-07,1,135540,2,1,13
EU02177,CUST00211,2024-08,0,0,4,0,12
EU02178,CUST00211,2024-09,3,132999,3,2,10
EU02179,CUST00211,2024-10,2,120872,4,2,0
EU02180,CUST00211,2024-11,2,235364,2,1,7
EU02181,CUST00211,2024-12,3,186678,8,1,5
EU02182,CUST00189,2024-01,2,171862,7,2,13
EU02183,CUST00189,2024-02,4,577020,12,2,2
EU02184,CUST00189,2024-03,1,107824,5,1,12
EU02185,CUST00189,2024-04,1,55818,5,0,1
EU02186,CUST00189,2024-05,1,64419,3,1,11
EU02187,CUST00189,2024-06,1,65481,1,1,4
EU02188,CUST00189,2024-07,1,28012,3,1,19
EU02189,CUST00189,2024-08,0,0,2,0,4
EU02190,CUST00189,2024-09,4,599772,8,2,6
EU02191,CUST00189,2024-10,2,81276,5,1,6
EU02192,CUST00189,2024-11,5,503080,17,0,0
EU02193,CUST00189,2024-12,2,230034,9,2,18
EU02194,CUST00100,2024-01,1,59799,1,1,14
EU02195,CUST00100,2024-02,6,877524,15,0,11
EU02196,CUST00100,2024-03,3,425166,6,3,9
EU02197,CUST00100,2024-04,1,29489,4,0,8
EU02198,CUST00100,2024-05,1,133720,6,1,18
EU02199,CUST00100,2024-06,4,303080,10,3,8
EU02200,CUST00100,2024-07,1,137046,6,0,10
EU02201,CUST00100,2024-08,1,142474,6,1,3
EU02202,CUST00100,2024-09,4,335768,6,1,16
EU02203,CUST00100,2024-10,4,268036,13,2,8
EU02204,CUST00100,2024-11,3,33741,12,3,17
EU02205,CUST00100,2024-12,2,141094,10,0,4
EU02206,CUST00366,2024-09,3,383724,8,0,7
EU02207,CUST00366,2024-10,5,272665,14,2,20
EU02208,CUST00366,2024-11,2,110604,5,2,14
EU02209,CUST00366,2024-12,5,339810,11,1,14
EU02210,CUST00342,2024-01,2,154384,10,0,2
EU02211,CUST00342,2024-02,0,0,0,0,11
EU02212,CUST00342,2024-03,1,34345,4,1,10
EU02213,CUST00342,2024-04,0,0,0,0,14
EU02214,CUST00342,2024-05,2,187168,3,0,8
EU02215,CUST00342,2024-06,3,78825,8,3,5
EU02216,CUST00342,2024-07,1,124932,2,1,0
EU02217,CUST00342,2024-08,1,100879,3,1,6
EU02218,CUST00342,2024-09,3,230991,6,0,15
EU02219,CUST00342,2024-10,4,393824,10,0,7
EU02220,CUST00342,2024-11,4,525172,9,2,15
EU02221,CUST00342,2024-12,1,97701,5,1,3
EU02222,CUST00143,2024-11,2,24256,8,1,10
EU02223,CUST00143,2024-12,0,0,2,0,13
EU02224,CUST00247,2024-01,3,109317,5,2,19
EU02225,CUST00247,2024-02,2,249262,2,1,13
EU02226,CUST00247,2024-03,1,10497,6,1,16
EU02227,CUST00247,2024-04,2,80182,5,2,13
EU02228,CUST00247,2024-05,2,29416,6,1,13
EU02229,CUST00247,2024-06,3,368286,16,1,13
EU02230,CUST00247,2024-07,4,516464,13,0,8
EU02231,CUST00247,2024-08,0,0,0,0,4
EU02232,CUST00247,2024-09,0,0,0,0,5
EU02233,CUST00247,2024-10,0,0,0,0,9
EU02234,CUST00247,2024-11,4,466232,14,3,11
EU02235,CUST00247,2024-12,6,763032,21,0,10
EU02236,CUST00043,2024-01,1,133687,1,1,16
EU02237,CUST00043,2024-02,5,311585,15,3,13
EU02238,CUST00043,2024-03,3,185124,13,2,7
EU02239,CUST00043,2024-04,3,67362,8,3,10
EU02240,CUST00043,2024-05,0,0,1,0,8
EU02241,CUST00043,2024-06,0,0,0,0,11
EU02242,CUST00043,2024-07,3,34779,6,3,13
EU02243,CUST00043,2024-08,1,39108,3,1,11
EU02244,CUST00043,2024-09,5,255960,16,0,19
EU02245,CUST00043,2024-10,2,183232,6,2,16
EU02246,CUST00043,2024-11,1,48466,1,0,16
EU02247,CUST00043,2024-12,1,139129,3,1,10
EU02248,CUST00101,2024-01,2,58372,3,0,14
EU02249,CUST00101,2024-02,2,228912,10,2,10
EU02250,CUST00101,2024-03,4,467452,12,3,13
EU02251,CUST00101,2024-04,2,43350,5,0,14
EU02252,CUST00101,2024-05,0,0,0,0,8
EU02253,CUST00101,2024-06,1,43618,1,1,14
EU02254,CUST00101,2024-07,3,350550,10,3,8
EU02255,CUST00101,2024-08,2,216222,8,2,8
EU02256,CUST00101,2024-09,3,39996,7,0,19
EU02257,CUST00101,2024-10,6,808140,17,3,0
EU02258,CUST00101,2024-11,2,274360,10,0,15
EU02259,CUST00101,2024-12,0,0,0,0,6
EU02260,CUST00218,2024-01,2,143586,12,0,9
EU02261,CUST00218,2024-02,2,68368,8,1,7
EU02262,CUST00218,2024-03,6,265692,13,2,2
EU02263,CUST00218,2024-04,3,413235,10,1,4
EU02264,CUST00218,2024-05,0,0,0,0,16
EU02265,CUST00218,2024-06,4,41648,7,3,12
EU02266,CUST00218,2024-07,3,387885,12,0,11
EU02267,CUST00218,2024-08,3,400701,16,1,7
EU02268,CUST00218,2024-09,1,61381,1,0,0
EU02269,CUST00218,2024-10,3,157515,7,2,6
EU02270,CUST00218,2024-11,7,539826,23,2,10
EU02271,CUST00218,2024-12,2,244622,2,1,5
EU02272,CUST00291,2024-01,1,108774,4,1,7
EU02273,CUST00291,2024-02,2,297052,3,1,15
EU02274,CUST00291,2024-03,3,187143,8,1,8
EU02275,CUST00291,2024-04,2,92976,7,0,19
EU02276,CUST00291,2024-05,2,128838,3,2,11
EU02277,CUST00291,2024-06,4,407528,11,1,3
EU02278,CUST00291,2024-07,3,123840,9,0,8
EU02279,CUST00291,2024-08,5,582480,14,2,5
EU02280,CUST00291,2024-09,0,0,1,0,13
EU02281,CUST00291,2024-10,1,85022,2,1,7
EU02282,CUST00291,2024-11,1,129429,1,1,9
EU02283,CUST00291,2024-12,2,88336,11,2,6
EU02284,CUST00309,2024-01,1,108286,2,0,11
EU02285,CUST00309,2024-02,0,0,0,0,2
EU02286,CUST00309,2024-03,1,107293,1,1,5
EU02287,CUST00309,2024-04,4,195892,11,3,6
EU02288,CUST00309,2024-05,1,142357,1,1,14
EU02289,CUST00309,2024-06,1,148054,1,1,18
EU02290,CUST00309,2024-07,0,0,1,0,5
EU02291,CUST00309,2024-08,3,215640,13,1,14
EU02292,CUST00309,2024-09,0,0,3,0,8
EU02293,CUST00309,2024-10,1,12389,10,1,8
EU02294,CUST00309,2024-11,3,357234,3,3,12
EU02295,CUST00309,2024-12,2,79392,2,2,0
EU02296,CUST00360,2024-01,2,48728,2,0,5
EU02297,CUST00360,2024-02,0,0,2,0,8
EU02298,CUST00360,2024-03,3,285822,3,0,3
EU02299,CUST00360,2024-04,1,52038,4,0,16
EU02300,CUST00360,2024-05,5,321655,11,3,22
EU02301,CUST00360,2024-06,4,418588,11,2,6
EU02302,CUST00360,2024-07,1,27504,1,0,5
EU02303,CUST00360,2024-08,1,112786,1,1,13
EU02304,CUST00360,2024-09,2,273216,5,2,7
EU02305,CUST00360,2024-10,3,127383,10,3,17
EU02306,CUST00360,2024-11,1,33721,6,0,9
EU02307,CUST00360,2024-12,1,55468,1,1,4
EU02308,CUST00108,2024-01,3,159234,5,1,4
EU02309,CUST00108,2024-02,0,0,0,0,4
EU02310,CUST00108,2024-03,1,60842,1,1,7
EU02311,CUST00108,2024-04,2,216734,4,2,10
EU02312,CUST00108,2024-05,3,102942,12,0,0
EU02313,CUST00108,2024-06,3,115296,12,2,8
EU02314,CUST00108,2024-07,1,22195,3,0,0
EU02315,CUST00108,2024-08,3,157740,8,0,8
EU02316,CUST00108,2024-09,3,192342,6,0,11
EU02317,CUST00108,2024-10,4,44756,9,1,18
EU02318,CUST00108,2024-11,1,18530,5,1,0
EU02319,CUST00108,2024-12,1,95422,9,0,4
EU02320,CUST00193,2024-01,0,0,0,0,9
EU02321,CUST00193,2024-02,2,258554,14,0,13
EU02322,CUST00193,2024-03,2,48866,2,2,1
EU02323,CUST00193,2024-04,2,203136,3,2,20
EU02324,CUST00193,2024-05,4,495732,11,1,4
EU02325,CUST00193,2024-06,4,241096,13,0,9
EU02326,CUST00193,2024-07,2,176180,2,1,16
EU02327,CUST00193,2024-08,3,449502,12,1,5
EU02328,CUST00193,2024-09,4,349716,8,2,8
EU02329,CUST00193,2024-10,2,199488,2,0,13
EU02330,CUST00193,2024-11,0,0,4,0,14
EU02331,CUST00193,2024-12,3,373590,9,0,8
EU02332,CUST00370,2024-07,2,192782,9,0,15
EU02333,CUST00370,2024-08,4,471012,10,1,6
EU02334,CUST00370,2024-09,2,149182,8,2,7
EU02335,CUST00370,2024-10,1,23636,1,1,9
EU02336,CUST00370,2024-11,2,220284,4,2,15
EU02337,CUST00370,2024-12,1,126861,7,0,14
EU02338,CUST00304,2024-01,0,0,0,0,6
EU02339,CUST00304,2024-02,2,271722,7,1,22
EU02340,CUST00304,2024-03,3,40110,5,2,4
EU02341,CUST00304,2024-04,3,148542,8,1,8
EU02342,CUST00304,2024-05,3,228972,10,3,9
EU02343,CUST00304,2024-06,2,246968,2,2,16
EU02344,CUST00304,2024-07,0,0,1,0,8
EU02345,CUST00304,2024-08,2,67382,9,2,13
EU02346,CUST00304,2024-09,6,417840,12,2,8
EU02347,CUST00304,2024-10,5,417130,17,2,7
EU02348,CUST00304,2024-11,0,0,3,0,13
EU02349,CUST00304,2024-12,3,65964,13,2,4
EU02350,CUST00272,2024-01,5,353500,17,3,3
EU02351,CUST00272,2024-02,0,0,0,0,12
EU02352,CUST00272,2024-03,3,292527,6,2,16
EU02353,CUST00272,2024-04,3,156294,8,2,6
EU02354,CUST00272,2024-05,5,712985,12,0,11
EU02355,CUST00272,2024-06,0,0,4,0,8
EU02356,CUST00272,2024-07,4,135652,13,2,17
EU02357,CUST00272,2024-08,3,238182,6,3,12
EU02358,CUST00272,2024-09,2,73496,10,2,9
EU02359,CUST00272,2024-10,2,150920,2,1,11
EU02360,CUST00272,2024-11,4,456416,7,2,9
EU02361,CUST00272,2024-12,1,57646,7,1,18
EU02362,CUST00097,2024-01,1,123976,7,1,13
EU02363,CUST00097,2024-02,4,325164,9,3,22
EU02364,CUST00097,2024-03,1,36241,4,1,15
EU02365,CUST00097,2024-04,1,149016,9,0,1
EU02366,CUST00097,2024-05,2,125372,2,1,19
EU02367,CUST00097,2024-06,3,98430,4,0,10
EU02368,CUST00097,2024-07,3,87579,12,0,4
EU02369,CUST00097,2024-08,0,0,3,0,3
EU02370,CUST00097,2024-09,0,0,5,0,3
EU02371,CUST00097,2024-10,1,132348,1,0,6
EU02372,CUST00097,2024-11,1,45924,8,1,7
EU02373,CUST00097,2024-12,2,122798,4,1,10
EU02374,CUST00006,2024-01,3,187071,11,1,7
EU02375,CUST00006,2024-02,4,383524,14,1,13
EU02376,CUST00006,2024-03,0,0,1,0,13
EU02377,CUST00006,2024-04,2,160184,12,2,10
EU02378,CUST00006,2024-05,1,94399,1,1,7
EU02379,CUST00006,2024-06,2,269802,5,2,10
EU02380,CUST00006,2024-07,3,434034,8,0,1
EU02381,CUST00006,2024-08,4,302720,12,0,17
EU02382,CUST00006,2024-09,4,347164,8,0,1
EU02383,CUST00006,2024-10,4,239408,11,2,15
EU02384,CUST00006,2024-11,5,578105,12,1,7
EU02385,CUST00006,2024-12,5,460460,14,0,7
EU02386,CUST00025,2024-01,2,47818,4,0,15
EU02387,CUST00025,2024-02,4,64244,12,0,7
EU02388,CUST00025,2024-03,3,223533,7,2,6
EU02389,CUST00025,2024-04,1,27663,1,1,4
EU02390,CUST00025,2024-05,1,82194,7,0,1
EU02391,CUST00025,2024-06,2,126432,2,0,12
EU02392,CUST00025,2024-07,2,134120,5,2,11
EU02393,CUST00025,2024-08,1,59286,9,1,13
EU02394,CUST00025,2024-09,2,175192,2,0,0
EU02395,CUST00025,2024-10,2,87886,8,0,9
EU02396,CUST00025,2024-11,2,256232,4,1,6
EU02397,CUST00025,2024-12,3,282291,5,0,10
EU02398,CUST00080,2024-01,0,0,4,0,11
EU02399,CUST00080,2024-02,4,586760,8,3,16
EU02400,CUST00080,2024-03,1,80739,1,1,13
EU02401,CUST00080,2024-04,4,453632,13,3,10
EU02402,CUST00080,2024-05,5,85980,16,1,10
EU02403,CUST00080,2024-06,6,571266,15,0,9
EU02404,CUST00080,2024-07,1,146995,3,0,17
EU02405,CUST00080,2024-08,4,103756,11,3,15
EU02406,CUST00080,2024-09,2,218682,7,0,20
EU02407,CUST00080,2024-10,1,36777,1,0,12
EU02408,CUST00080,2024-11,3,80745,6,3,5
EU02409,CUST00080,2024-12,2,94162,6,1,12
EU02410,CUST00085,2024-01,3,56094,6,3,9
EU02411,CUST00085,2024-02,1,129265,4,1,12
EU02412,CUST00085,2024-03,3,238368,8,3,4
EU02413,CUST00085,2024-04,1,146309,1,0,8
EU02414,CUST00085,2024-05,0,0,2,0,11
EU02415,CUST00085,2024-06,3,386424,11,1,2
EU02416,CUST00085,2024-07,1,57070,1,1,7
EU02417,CUST00085,2024-08,4,503752,12,3,16
EU02418,CUST00085,2024-09,4,230736,11,0,10
EU02419,CUST00085,2024-10,2,278384,4,1,14
EU02420,CUST00085,2024-11,3,86460,6,1,16
EU02421,CUST00085,2024-12,2,251488,6,1,8
EU02422,CUST00169,2024-11,3,88680,5,3,10
EU02423,CUST00169,2024-12,1,145409,2,1,15
EU02424,CUST00350,2024-01,1,88604,3,1,5
EU02425,CUST00350,2024-02,0,0,3,0,10
EU02426,CUST00350,2024-03,2,164792,8,1,10
EU02427,CUST00350,2024-04,4,395648,15,2,15
EU02428,CUST00350,2024-05,2,255140,6,1,10
EU02429,CUST00350,2024-06,1,120883,1,1,6
EU02430,CUST00350,2024-07,0,0,0,0,3
EU02431,CUST00350,2024-08,1,76984,3,1,8
EU02432,CUST00350,2024-09,2,212360,7,0,6
EU02433,CUST00350,2024-10,2,231130,8,2,9
EU02434,CUST00350,2024-11,2,106186,5,2,8
EU02435,CUST00350,2024-12,4,119992,13,1,5
EU02436,CUST00219,2024-01,0,0,0,0,18
EU02437,CUST00219,2024-02,2,28632,6,0,8
EU02438,CUST00219,2024-03,2,265914,8,2,11
EU02439,CUST00219,2024-04,1,64829,7,1,8
EU02440,CUST00219,2024-05,2,93102,6,1,15
EU02441,CUST00219,2024-06,4,164584,8,3,20
EU02442,CUST00219,2024-07,1,94939,3,1,13
EU02443,CUST00219,2024-08,0,0,0,0,12
EU02444,CUST00219,2024-09,1,75843,5,0,14
EU02445,CUST00219,2024-10,3,75000,6,3,11
EU02446,CUST00219,2024-11,1,22967,2,1,16
EU02447,CUST00219,2024-12,1,119637,1,1,10
EU02448,CUST00149,2024-01,1,55563,2,1,6
EU02449,CUST00149,2024-02,2,37172,11,2,9
EU02450,CUST00149,2024-03,2,118880,5,1,10
EU02451,CUST00149,2024-04,1,59303,8,1,16
EU02452,CUST00149,2024-05,0,0,1,0,5
EU02453,CUST00149,2024-06,4,261596,10,3,13
EU02454,CUST00149,2024-07,1,31859,5,0,14
EU02455,CUST00149,2024-08,3,380838,9,2,13
EU02456,CUST00149,2024-09,3,441231,4,3,8
EU02457,CUST00149,2024-10,4,375408,7,1,7
EU02458,CUST00149,2024-11,1,22412,5,1,6
EU02459,CUST00149,2024-12,2,75510,8,0,11
EU02460,CUST00183,2024-01,0,0,0,0,0
EU02461,CUST00183,2024-02,1,58234,6,1,9
EU02462,CUST00183,2024-03,1,72350,8,0,5
EU02463,CUST00183,2024-04,2,136822,4,1,6
EU02464,CUST00183,2024-05,1,19783,3,1,10
EU02465,CUST00183,2024-06,6,88806,17,3,10
EU02466,CUST00183,2024-07,3,433803,6,3,14
EU02467,CUST00183,2024-08,3,422625,10,0,19
EU02468,CUST00183,2024-09,7,372155,20,3,11
EU02469,CUST00183,2024-10,2,285540,7,2,6
EU02470,CUST00183,2024-11,0,0,0,0,5
EU02471,CUST00183,2024-12,2,54014,4,2,12
EU02472,CUST00373,2024-01,2,64148,8,0,0
EU02473,CUST00373,2024-02,4,220932,11,3,10
EU02474,CUST00373,2024-03,1,10074,6,1,26
EU02475,CUST00373,2024-04,2,27004,4,1,5
EU02476,CUST00373,2024-05,3,111270,12,0,14
EU02477,CUST00373,2024-06,4,100820,9,1,14
EU02478,CUST00373,2024-07,3,194058,9,0,15
EU02479,CUST00373,2024-08,3,449340,6,3,0
EU02480,CUST00373,2024-09,0,0,2,0,10
EU02481,CUST00373,2024-10,6,64602,14,1,11
EU02482,CUST00373,2024-11,2,162788,2,2,9
EU02483,CUST00373,2024-12,4,138404,8,3,0
EU02484,CUST00041,2024-01,0,0,6,0,11
EU02485,CUST00041,2024-02,5,725690,10,1,6
EU02486,CUST00041,2024-03,2,172996,10,2,5
EU02487,CUST00041,2024-04,2,137410,6,2,2
EU02488,CUST00041,2024-05,3,278262,5,1,0
EU02489,CUST00041,2024-06,2,174252,6,0,14
EU02490,CUST00041,2024-07,3,437337,5,2,13
EU02491,CUST00041,2024-08,1,56681,3,0,5
EU02492,CUST00041,2024-09,3,287013,8,0,6
EU02493,CUST00041,2024-10,3,221847,7,1,7
EU02494,CUST00041,2024-11,2,197890,7,0,6
EU02495,CUST00041,2024-12,0,0,0,0,14
EU02496,CUST00159,2024-01,1,99189,1,1,22
EU02497,CUST00159,2024-02,5,563155,9,0,3
EU02498,CUST00159,2024-03,0,0,3,0,11
EU02499,CUST00159,2024-04,6,166632,14,2,7
EU02500,CUST00159,2024-05,1,78355,6,1,15
EU02501,CUST00159,2024-06,1,79497,4,1,6
EU02502,CUST00159,2024-07,3,363486,10,1,15
EU02503,CUST00159,2024-08,3,226860,6,2,10
EU02504,CUST00159,2024-09,1,45525,6,0,12
EU02505,CUST00368,2024-11,0,0,0,0,17
EU02506,CUST00368,2024-12,2,184096,6,0,12
EU02507,CUST00231,2024-01,0,0,13,0,24
EU02508,CUST00231,2024-02,5,423280,8,0,17
EU02509,CUST00231,2024-03,3,117810,3,2,8
EU02510,CUST00231,2024-04,3,190311,8,3,10
EU02511,CUST00231,2024-05,4,573544,7,1,13
EU02512,CUST00231,2024-06,1,126241,7,1,15
EU02513,CUST00231,2024-07,3,430233,8,2,14
EU02514,CUST00231,2024-08,0,0,3,0,9
EU02515,CUST00231,2024-09,2,180248,11,0,10
EU02516,CUST00231,2024-10,2,288562,5,0,13
EU02517,CUST00231,2024-11,3,244539,10,0,9
EU02518,CUST00231,2024-12,2,166798,2,1,0
EU02519,CUST00237,2024-02,0,0,3,0,15
EU02520,CUST00237,2024-03,6,537990,15,0,13
EU02521,CUST00237,2024-04,4,301604,15,2,12
EU02522,CUST00237,2024-05,2,286698,3,2,5
EU02523,CUST00237,2024-06,2,140514,6,1,3
EU02524,CUST00237,2024-07,2,279602,4,2,10
EU02525,CUST00237,2024-08,4,307796,9,3,9
EU02526,CUST00237,2024-09,1,51664,4,1,6
EU02527,CUST00237,2024-10,2,59502,13,2,4
EU02528,CUST00237,2024-11,4,159984,7,1,13
EU02529,CUST00237,2024-12,1,41430,2,1,8
EU02530,CUST00187,2024-01,3,166284,7,0,9
EU02531,CUST00187,2024-02,1,83177,10,1,20
EU02532,CUST00187,2024-03,0,0,0,0,9
EU02533,CUST00187,2024-04,2,133434,2,2,8
EU02534,CUST00187,2024-05,1,73741,4,1,0
EU02535,CUST00187,2024-06,2,277106,6,2,16
EU02536,CUST00187,2024-07,3,232656,7,2,8
EU02537,CUST00187,2024-08,3,442428,11,0,10
EU02538,CUST00187,2024-09,1,126409,5,1,5
EU02539,CUST00187,2024-10,0,0,1,0,1
EU02540,CUST00187,2024-11,3,84561,13,2,13
EU02541,CUST00187,2024-12,2,262694,8,2,8
EU02542,CUST00115,2024-01,4,68416,15,1,15
EU02543,CUST00115,2024-02,3,217047,6,0,9
EU02544,CUST00115,2024-03,3,385827,6,0,12
EU02545,CUST00115,2024-04,1,142569,2,1,8
EU02546,CUST00115,2024-05,5,677420,11,1,5
EU02547,CUST00115,2024-06,1,96152,2,0,20
EU02548,CUST00115,2024-07,3,148761,10,3,18
EU02549,CUST00115,2024-08,3,144204,12,3,10
EU02550,CUST00115,2024-09,1,30472,5,0,10
EU02551,CUST00115,2024-10,2,21138,6,0,14
EU02552,CUST00115,2024-11,2,76566,4,1,10
EU02553,CUST00115,2024-12,1,56926,4,1,11
EU02554,CUST00327,2024-01,2,196060,5,2,1
EU02555,CUST00327,2024-02,1,72830,11,1,7
EU02556,CUST00327,2024-03,2,22232,3,2,11
EU02557,CUST00327,2024-04,2,264690,8,2,4
EU02558,CUST00327,2024-05,1,70653,3,1,6
EU02559,CUST00327,2024-06,4,116444,7,2,16
EU02560,CUST00327,2024-07,3,32871,6,2,17
EU02561,CUST00327,2024-08,1,52290,3,1,15
EU02562,CUST00327,2024-09,3,355887,9,2,12
EU02563,CUST00327,2024-10,2,244814,5,2,16
EU02564,CUST00327,2024-11,4,409156,13,1,5
EU02565,CUST00327,2024-12,3,323913,9,3,7
EU02566,CUST00324,2024-01,1,62119,3,1,10
EU02567,CUST00324,2024-02,3,218292,3,2,14
EU02568,CUST00324,2024-03,2,47432,7,1,12
EU02569,CUST00324,2024-04,0,0,3,0,10
EU02570,CUST00324,2024-05,5,434740,18,2,0
EU02571,CUST00324,2024-06,3,410889,10,0,10
EU02572,CUST00324,2024-07,5,68200,17,3,13
EU02573,CUST00324,2024-08,3,169161,8,2,12
EU02574,CUST00324,2024-09,2,77130,7,0,10
EU02575,CUST00324,2024-10,0,0,0,0,13
EU02576,CUST00324,2024-11,4,598032,13,0,3
EU02577,CUST00324,2024-12,0,0,0,0,11
EU02578,CUST00363,2024-01,2,108760,9,1,14
EU02579,CUST00363,2024-02,1,141305,9,1,15
EU02580,CUST00363,2024-03,4,469020,10,0,13
EU02581,CUST00363,2024-04,0,0,6,0,9
EU02582,CUST00363,2024-05,4,338888,20,3,4
EU02583,CUST00363,2024-06,4,222568,11,3,18
EU02584,CUST00363,2024-07,3,271380,12,2,7
EU02585,CUST00363,2024-08,0,0,0,0,16
EU02586,CUST00363,2024-09,4,333948,19,2,19
EU02587,CUST00363,2024-10,3,330867,6,3,6
EU02588,CUST00363,2024-11,4,240176,12,3,1
EU02589,CUST00363,2024-12,0,0,3,0,9
EU02590,CUST00026,2024-01,0,0,0,0,13
EU02591,CUST00026,2024-02,1,96008,3,1,9
EU02592,CUST00026,2024-03,2,247048,4,1,13
EU02593,CUST00026,2024-04,5,384405,6,1,17
